 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
16.1,19.5,396.9,-0.028,0.175,0.012,0,0,1.17,0,0.46,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/003/S032_003_00000017.jpg
20.5,14.6,391.4,-0.064,0.153,-0.001,0,0,0,0,0.21,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000001.jpg
20.5,14.6,391.9,-0.064,0.155,-0.001,0,0,0,0,0.19,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000002.jpg
20.4,14.5,390.5,-0.064,0.153,-0.001,0,0,0,0,0.17,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000003.jpg
20.4,14.5,390.7,-0.065,0.154,0,0,0,0,0,0.29,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000004.jpg
20.5,14.8,392.3,-0.064,0.156,0.003,0,0,0.08,0,0.34,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000005.jpg
20.3,15.1,392.6,-0.054,0.156,0.004,0,0,0.31,0,0.45,1.8,0,0,0.08,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000006.jpg
20.3,15.6,393.5,-0.044,0.159,0.003,0,0,0.44,0,0.55,1.95,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000007.jpg
20.3,16.2,394.5,-0.024,0.158,0,0,0,0.79,0,0.79,1.94,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000008.jpg
20.1,16.6,395.2,-0.008,0.161,-0.001,0,0,0.99,0,1.06,2.37,0,0.25,0.41,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000009.jpg
19.7,16.9,394.9,0.007,0.164,-0.003,0,0,1.22,0,1.17,2.5,0,0.25,0.52,0.2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000010.jpg
19.2,17,394.4,0.018,0.165,-0.004,0,0,1.32,0,1.35,2.49,0,0.46,0.56,0.12,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000011.jpg
18.7,17,394.7,0.019,0.168,-0.004,0,0,1.66,0,1.47,2.59,0,0.63,0.64,0.17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000012.jpg
18.1,17.1,395.5,0.024,0.172,-0.004,0,0,1.74,0,1.48,2.75,0,0.76,0.71,0.27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000013.jpg
17.4,17.1,394.9,0.024,0.173,-0.003,0,0,1.42,0,1.49,2.89,0,0.55,0.62,0.22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/004/S032_004_00000014.jpg
16.9,15.7,390.7,-0.097,0.159,0.014,0,0,0,0,0.16,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000001.jpg
16.9,15.7,390.9,-0.094,0.16,0.012,0,0,0.07,0,0.13,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000002.jpg
17,15.8,391.1,-0.098,0.16,0.014,0,0,0.08,0,0.21,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000003.jpg
17.1,15.8,391.8,-0.099,0.161,0.016,0,0,0,0,0.09,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000004.jpg
17,15.8,391.9,-0.1,0.161,0.017,0,0,0,0,0.15,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000005.jpg
16.9,15.8,392.6,-0.1,0.163,0.017,0,0,0.05,0,0.14,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000006.jpg
16.9,15.9,392.9,-0.1,0.165,0.016,0,0,0.09,0,0.35,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000007.jpg
16.9,16,394.2,-0.101,0.163,0.018,0,0,0.65,0,0.69,2.6,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000008.jpg
16.9,16.1,393.4,-0.096,0.162,0.016,0,0,0.67,0,0.77,2.9,0,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000009.jpg
17,16.3,393.1,-0.087,0.158,0.017,0,0,0.83,0,1.14,3.52,0,0.44,0.03,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000010.jpg
17,16.5,393.6,-0.086,0.157,0.014,0,0,0.91,0,1.31,4.14,0,0.71,0.28,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000011.jpg
16.9,16.7,394.3,-0.078,0.156,0.012,0,0,1.16,0,1.36,4.26,0,0.93,0.44,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000012.jpg
16.8,17,394.8,-0.074,0.158,0.011,0,0,1.23,0,1.57,4.75,0,0.96,0.56,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000013.jpg
16.6,17.4,393.9,-0.068,0.158,0.012,0,0,1.21,0,1.63,4.71,0,1.08,0.56,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000014.jpg
16.5,18,393.8,-0.062,0.16,0.013,0,0,1.1,0,1.6,4.82,0,0.9,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000015.jpg
16.3,18.5,395.7,-0.056,0.164,0.016,0,0,1.57,0,1.71,5,0,1.38,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/005/S032_005_00000016.jpg
18.4,13.7,391.7,-0.069,0.154,-0.01,0,0,0,0,0.28,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000001.jpg
18.5,13.7,391.3,-0.069,0.151,-0.011,0,0,0,0,0.43,1.98,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000002.jpg
18.5,13.7,391.6,-0.062,0.151,-0.013,0,0,0,0,0.48,1.37,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000003.jpg
18.8,13.7,393,-0.057,0.153,-0.014,0,0,0,0,0.64,1.43,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000004.jpg
18.9,13.6,393.2,-0.048,0.151,-0.014,0,0,0,0,1.02,2.07,0,0,1.29,0.02,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000005.jpg
18.8,13.6,392.9,-0.04,0.153,-0.014,0,0,0,0,1.34,2.07,0,0.42,1.69,0.07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000006.jpg
18.8,13.6,392.8,-0.036,0.154,-0.014,0,0,0,0,1.62,2.27,0,0.82,2.26,0.19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000007.jpg
18.7,13.6,393.5,-0.028,0.156,-0.011,0,0,0,0,1.72,1.95,0,0.79,2.39,0.23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000008.jpg
18.6,13.6,393.4,-0.018,0.158,-0.013,0,0,0,0,1.95,2.32,0,0.89,2.63,0.38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000009.jpg
18.5,13.9,393.8,-0.014,0.161,-0.012,0,0,0,0,2.1,2.47,0,1.19,2.88,0.61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000010.jpg
18.3,14.1,392.3,-0.005,0.153,-0.012,0,0,0,0,2.31,2.24,0,1.09,2.94,0.39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000011.jpg
18.1,14.3,391.7,0.004,0.155,-0.014,0,0,0,0,2.41,2.59,0,1.28,2.94,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000012.jpg
17.8,14.5,392.1,0.008,0.156,-0.01,0,0,0,0,2.55,2.69,0,1.43,2.95,0.61,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000013.jpg
17.5,14.7,392.5,0.015,0.16,-0.008,0,0,0,0,2.67,3.27,0,1.37,3.12,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000014.jpg
17.3,15.1,392.2,0.019,0.159,-0.008,0,0,0,0,2.71,2.86,0,1.51,3.06,0.58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000015.jpg
17.2,15.4,391.9,0.026,0.162,-0.008,0,0,0,0,2.79,2.74,0,1.74,3.16,0.62,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S032/006/S032_006_00000016.jpg
-15.9,26,377.2,-0.088,0.043,-0.055,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000001.jpg
-16,26.2,377.4,-0.098,0.047,-0.058,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000002.jpg
-16,26.2,377.3,-0.095,0.048,-0.058,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000003.jpg
-16,26.2,376.3,-0.093,0.046,-0.058,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000004.jpg
-16.1,26.4,375.4,-0.094,0.047,-0.056,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000005.jpg
-15.9,26.6,373.5,-0.098,0.047,-0.06,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000006.jpg
-15.9,26.8,373,-0.097,0.049,-0.062,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000007.jpg
-15.9,27,373.3,-0.091,0.051,-0.06,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000008.jpg
-16,27.1,373.7,-0.086,0.052,-0.058,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000009.jpg
-15.9,27.1,373.7,-0.089,0.049,-0.059,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000010.jpg
-16,26.9,373.9,-0.09,0.049,-0.057,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000011.jpg
-16,26.9,373.8,-0.09,0.053,-0.06,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000012.jpg
-15.9,26.9,372.9,-0.085,0.051,-0.059,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000013.jpg
-15.9,27,373.3,-0.088,0.051,-0.06,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000014.jpg
-15.9,27.1,372.4,-0.088,0.053,-0.06,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000015.jpg
-15.8,27.4,371,-0.091,0.055,-0.061,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000016.jpg
-15.7,27.7,369.1,-0.091,0.059,-0.061,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000017.jpg
-15.6,28.4,366.7,-0.087,0.065,-0.061,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000018.jpg
-15.3,28.9,364.6,-0.077,0.071,-0.066,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000019.jpg
-15.3,29.3,362.6,-0.066,0.079,-0.067,0,0,0.04,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000020.jpg
-15.1,29.6,359.7,-0.047,0.083,-0.071,0,0,0.14,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000021.jpg
-14.9,29.6,358,-0.039,0.083,-0.073,0,0,0.01,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000022.jpg
-14.7,29.1,355.9,-0.039,0.079,-0.072,0,0,0,0,0,2.97,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000023.jpg
-14.8,28.3,354.2,-0.032,0.084,-0.069,0,0,0,0,0,3.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000024.jpg
-14.7,27.5,351.8,-0.034,0.079,-0.067,0,0,0,0,0,2.84,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000025.jpg
-14.6,27.3,351.5,-0.041,0.084,-0.07,0,0,0,0,0,3.02,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000026.jpg
-14.7,27.2,352.1,-0.034,0.087,-0.07,0,0,0,0,0,2.92,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000027.jpg
-14.7,27,351.6,-0.045,0.085,-0.069,0,0,0,0,0,3.17,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000028.jpg
-14.9,24.6,347.2,-0.163,0.079,-0.065,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/001/S034_001_00000029.jpg
-15.9,26.1,378,-0.081,0.047,-0.056,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000001.jpg
-15.9,26.1,378.4,-0.079,0.047,-0.055,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000002.jpg
-15.9,26.2,378.4,-0.082,0.047,-0.055,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000003.jpg
-15.9,26.2,378.3,-0.081,0.048,-0.056,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000004.jpg
-15.9,26.2,378.3,-0.076,0.048,-0.058,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000005.jpg
-15.9,26.2,378.3,-0.079,0.046,-0.055,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000006.jpg
-15.9,26.1,378,-0.084,0.046,-0.055,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S034/002/S034_002_00000007.jpg
